filename,mean,std,laplacian_variance,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,label
tile-02-162.jpg,0.6432,0.0647,0.0073,0.9786,0.1529,0.0451,0.0837,0.0692,0.0547,0.0354,0.0290,clear
tile-02-163.jpg,0.6343,0.0772,0.0189,0.9794,0.1590,0.0787,0.0331,0.0504,0.0551,0.0504,0.0110,clear
tile-02-164.jpg,0.6241,0.0741,0.0090,0.9733,0.1739,0.0803,0.0552,0.0485,0.0518,0.0769,0.0452,clear
tile-02-165.jpg,0.6282,0.0807,0.0202,0.9810,0.1232,0.0967,0.1014,0.0234,0.0359,0.0281,0.0140,clear
tile-02-166.jpg,0.6507,0.0694,0.0135,0.9874,0.0647,0.0151,0.0572,0.0602,0.0918,0.0723,0.0060,clear
tile-02-167.jpg,0.6476,0.0857,0.0193,0.9834,0.1138,0.0717,0.0405,0.0623,0.0920,0.0218,0.0171,clear
tile-02-168.jpg,0.6316,0.0712,0.0145,0.9722,0.1618,0.0927,0.0354,0.0573,0.0388,0.1062,0.0522,clear
tile-02-169.jpg,0.6258,0.0703,0.0123,0.9844,0.0842,0.0499,0.0577,0.1014,0.0764,0.0437,0.0062,clear
tile-02-170.jpg,0.6456,0.0686,0.0120,0.9892,0.0449,0.0703,0.0823,0.0718,0.0269,0.0344,0.0269,clear
tile-02-171.jpg,0.6369,0.0671,0.0145,0.9909,0.1057,0.0479,0.0070,0.0183,0.0352,0.0536,0.0099,clear
tile-02-172.jpg,0.5819,0.0682,0.0126,0.9818,0.1664,0.0484,0.0303,0.0424,0.0469,0.0242,0.0212,clear
tile-02-173.jpg,0.5335,0.0941,0.0148,0.9649,0.2290,0.0867,0.0540,0.0589,0.0425,0.0294,0.0065,clear
tile-02-174.jpg,0.2908,0.2090,0.0106,0.9481,0.2786,0.1002,0.0951,0.0493,0.0425,0.0119,0.0034,black
tile-02-175.jpg,0.2709,0.1908,0.0109,0.9610,0.1963,0.1365,0.1127,0.0649,0.0478,0.0137,0.0034,black
tile-02-176.jpg,0.5520,0.0826,0.0151,0.9142,0.3646,0.1379,0.0653,0.0689,0.0526,0.0218,0.0073,clear
tile-02-177.jpg,0.2895,0.2016,0.0122,0.9224,0.3075,0.1489,0.1276,0.0754,0.0870,0.0483,0.0232,black
tile-02-178.jpg,0.6250,0.0686,0.0125,0.9794,0.1020,0.0487,0.1083,0.1209,0.0392,0.0078,0.0063,clear
tile-02-179.jpg,0.6148,0.0702,0.0098,0.9822,0.0736,0.0298,0.0548,0.1222,0.0924,0.0486,0.0063,clear
tile-02-180.jpg,0.6100,0.0782,0.0139,0.9871,0.0679,0.0463,0.0663,0.0864,0.0648,0.0509,0.0185,clear
tile-02-181.jpg,0.6516,0.0666,0.0072,0.9795,0.1614,0.0792,0.0435,0.0574,0.0528,0.0140,0.0093,clear
tile-02-182.jpg,0.6435,0.0699,0.0200,0.9826,0.1503,0.0511,0.0465,0.0325,0.0356,0.0403,0.0558,clear
tile-02-183.jpg,0.6300,0.0623,0.0125,0.9859,0.1208,0.0393,0.0438,0.0740,0.0619,0.0196,0.0136,clear
tile-02-184.jpg,0.6583,0.0741,0.0158,0.9859,0.0964,0.0669,0.0793,0.0466,0.0591,0.0435,0.0218,clear
tile-02-185.jpg,0.6546,0.0688,0.0108,0.9826,0.1106,0.0442,0.0521,0.0742,0.0900,0.0632,0.0047,clear
tile-02-186.jpg,0.6354,0.0757,0.0136,0.9844,0.0567,0.0690,0.1196,0.0813,0.0399,0.0169,0.0123,clear
tile-02-187.jpg,0.6306,0.0775,0.0127,0.9823,0.0705,0.0506,0.0782,0.1395,0.0429,0.0107,0.0046,clear
tile-02-188.jpg,0.6034,0.0704,0.0155,0.9707,0.1830,0.0588,0.0719,0.1062,0.0637,0.0033,0.0131,clear
tile-02-189.jpg,0.5978,0.0807,0.0101,0.9638,0.1897,0.1103,0.0707,0.1190,0.0500,0.0328,0.0155,clear
tile-02-190.jpg,0.6247,0.0714,0.0155,0.9905,0.0970,0.0391,0.0319,0.0246,0.0681,0.0377,0.0145,clear
tile-02-191.jpg,0.5531,0.0674,0.0121,0.9848,0.1424,0.0525,0.0375,0.0030,0.0345,0.0390,0.0555,clear
tile-02-192.jpg,0.5498,0.0704,0.0129,0.9741,0.1699,0.0825,0.0162,0.0194,0.0825,0.0858,0.0259,clear
tile-02-193.jpg,0.5568,0.0795,0.0181,0.9844,0.1034,0.0540,0.0756,0.0910,0.0555,0.0154,0.0093,clear
tile-02-194.jpg,0.5568,0.0918,0.0212,0.9633,0.2273,0.0842,0.0589,0.0674,0.0623,0.0320,0.0202,clear
tile-02-195.jpg,0.2942,0.1924,0.0124,0.8523,0.4602,0.1568,0.1218,0.1114,0.0825,0.0516,0.0206,black
tile-02-196.jpg,0.5885,0.0785,0.0118,0.9780,0.1317,0.0757,0.0790,0.0724,0.0724,0.0593,0.0132,clear
tile-02-197.jpg,0.6221,0.0781,0.0151,0.9839,0.0910,0.0617,0.0278,0.0833,0.1064,0.0262,0.0077,clear
tile-02-198.jpg,0.6285,0.0764,0.0123,0.9868,0.0815,0.0584,0.0292,0.0676,0.0861,0.0553,0.0184,clear
tile-02-199.jpg,0.6292,0.0778,0.0161,0.9813,0.1263,0.0527,0.0272,0.0671,0.0895,0.0639,0.0304,clear
tile-02-200.jpg,0.6479,0.0671,0.0107,0.9890,0.0870,0.0525,0.0510,0.0450,0.0750,0.0270,0.0240,clear
tile-02-201.jpg,0.6074,0.0706,0.0144,0.9585,0.2515,0.0799,0.0374,0.0476,0.0459,0.0527,0.0561,clear
tile-02-202.jpg,0.6235,0.0741,0.0117,0.9776,0.1084,0.0399,0.0383,0.0447,0.1499,0.0702,0.0064,clear
tile-02-203.jpg,0.6471,0.0776,0.0178,0.9865,0.1213,0.0629,0.0479,0.0225,0.0629,0.0359,0.0075,clear
tile-02-204.jpg,0.6441,0.0733,0.0184,0.9923,0.0620,0.0260,0.0519,0.0144,0.0563,0.0389,0.0563,clear
tile-02-205.jpg,0.6266,0.0795,0.0094,0.9840,0.1018,0.0439,0.0580,0.0893,0.0799,0.0407,0.0125,clear
tile-02-206.jpg,0.6184,0.0702,0.0110,0.9828,0.1244,0.0929,0.0410,0.0520,0.0488,0.0504,0.0252,clear
tile-02-207.jpg,0.2914,0.1943,0.0136,0.8787,0.4005,0.2177,0.1205,0.0467,0.0544,0.0156,0.0156,black
tile-02-208.jpg,0.2357,0.1869,0.0128,0.9210,0.3553,0.1294,0.0862,0.0310,0.0103,0.0086,0.0103,black
tile-02-209.jpg,0.2754,0.2133,0.0160,0.9699,0.1829,0.0956,0.0654,0.0822,0.0621,0.0403,0.0117,black
tile-02-210.jpg,0.4892,0.1385,0.0096,0.9741,0.1756,0.0764,0.0553,0.0846,0.0537,0.0374,0.0065,clear
tile-02-211.jpg,0.4788,0.1359,0.0115,0.9557,0.1846,0.1197,0.1778,0.0804,0.0085,0.0085,0.0034,clear
tile-02-212.jpg,0.5678,0.0799,0.0123,0.9748,0.1414,0.0499,0.0582,0.1065,0.0948,0.0582,0.0133,clear
tile-02-213.jpg,0.5853,0.0791,0.0126,0.9831,0.1137,0.0499,0.1059,0.0576,0.0530,0.0249,0.0140,clear
tile-02-214.jpg,0.6049,0.0713,0.0129,0.9812,0.1116,0.0930,0.1101,0.0543,0.0295,0.0109,0.0047,clear
tile-02-215.jpg,0.5950,0.0753,0.0104,0.9841,0.0940,0.0398,0.0796,0.0764,0.0494,0.0701,0.0398,clear
tile-02-216.jpg,0.6077,0.0780,0.0176,0.9883,0.0632,0.0617,0.0617,0.0888,0.0526,0.0316,0.0060,clear
tile-02-217.jpg,0.6073,0.0750,0.0128,0.9817,0.1215,0.0688,0.0496,0.0752,0.0736,0.0544,0.0144,clear
tile-02-218.jpg,0.6025,0.0905,0.0147,0.9435,0.2444,0.1137,0.0587,0.0985,0.1213,0.0890,0.0360,clear
tile-02-219.jpg,0.6030,0.0906,0.0104,0.9491,0.2052,0.1516,0.1713,0.0464,0.0446,0.0196,0.0178,clear
tile-02-220.jpg,0.2476,0.1746,0.0126,0.9147,0.3341,0.1808,0.1260,0.0475,0.0274,0.0110,0.0018,black
tile-02-221.jpg,0.3065,0.2267,0.0121,0.9478,0.2347,0.1412,0.1155,0.0733,0.0788,0.0348,0.0238,black
tile-02-222.jpg,0.6429,0.0896,0.0319,0.9882,0.1064,0.0452,0.0073,0.0160,0.0816,0.0539,0.0131,clear
tile-02-223.jpg,0.6447,0.0813,0.0150,0.9836,0.1007,0.0744,0.0511,0.0511,0.1038,0.0279,0.0015,clear
tile-02-224.jpg,0.6292,0.0842,0.0145,0.9798,0.1106,0.0790,0.1154,0.0838,0.0300,0.0158,0.0079,clear
tile-02-225.jpg,0.6384,0.0746,0.0118,0.9844,0.0766,0.0531,0.0234,0.0313,0.0781,0.1109,0.0484,clear
tile-02-226.jpg,0.6292,0.0755,0.0123,0.9645,0.1585,0.0954,0.1040,0.1483,0.0511,0.0068,0.0051,clear
tile-02-227.jpg,0.7150,0.1614,0.0095,0.9567,0.1934,0.1688,0.1038,0.0721,0.0422,0.0281,0.0176,white
tile-02-228.jpg,0.7316,0.1386,0.0133,0.9605,0.2016,0.1474,0.1033,0.0457,0.0440,0.0186,0.0034,white
tile-02-229.jpg,0.2960,0.2195,0.0075,0.9501,0.2358,0.1543,0.1127,0.0676,0.0243,0.0104,0.0052,black
tile-02-230.jpg,0.2822,0.1997,0.0084,0.9544,0.2412,0.1068,0.1137,0.0706,0.0327,0.0241,0.0069,black
tile-02-231.jpg,0.5835,0.0855,0.0157,0.9721,0.1299,0.0099,0.0115,0.0740,0.1168,0.1332,0.0329,clear
tile-02-232.jpg,0.6089,0.0854,0.0168,0.9883,0.0566,0.0357,0.1027,0.0700,0.0238,0.0506,0.0119,clear
tile-02-233.jpg,0.6139,0.0764,0.0139,0.9855,0.0630,0.0523,0.0938,0.0676,0.0907,0.0184,0.0123,clear
tile-02-234.jpg,0.6019,0.0693,0.0109,0.9840,0.0900,0.0332,0.0569,0.0663,0.0869,0.0837,0.0205,clear
tile-02-235.jpg,0.6069,0.0796,0.0140,0.9848,0.0941,0.0455,0.0267,0.0957,0.0674,0.0549,0.0423,clear
tile-02-236.jpg,0.6149,0.0732,0.0136,0.9861,0.0879,0.0394,0.0909,0.0773,0.0606,0.0197,0.0015,clear
tile-02-237.jpg,0.6694,0.2363,0.0086,0.9637,0.1968,0.1211,0.1093,0.0673,0.0336,0.0101,0.0118,white
tile-02-238.jpg,0.7227,0.1885,0.0127,0.9639,0.2290,0.0972,0.0692,0.0445,0.0313,0.0247,0.0231,white
tile-02-239.jpg,0.7599,0.1310,0.0078,0.9468,0.2600,0.1148,0.1040,0.0807,0.0628,0.0394,0.0054,white
tile-02-240.jpg,0.6235,0.0786,0.0114,0.9701,0.1639,0.1082,0.0693,0.1014,0.0575,0.0423,0.0085,clear
tile-02-241.jpg,0.6262,0.0763,0.0185,0.9920,0.0694,0.0283,0.0652,0.0723,0.0255,0.0085,0.0142,clear
tile-02-242.jpg,0.6376,0.0862,0.0139,0.9721,0.1384,0.0786,0.1247,0.0820,0.0632,0.0513,0.0273,clear
tile-02-243.jpg,0.7534,0.1280,0.0111,0.9578,0.2322,0.1161,0.0871,0.0751,0.0393,0.0205,0.0085,white
tile-02-244.jpg,0.6429,0.0804,0.0159,0.9867,0.0676,0.0476,0.0584,0.0753,0.0907,0.0461,0.0108,clear
tile-02-245.jpg,0.6520,0.0771,0.0146,0.9818,0.1273,0.0764,0.0589,0.0223,0.0461,0.0796,0.0398,clear
tile-02-246.jpg,0.6171,0.0824,0.0164,0.9868,0.0794,0.0676,0.0088,0.0132,0.0471,0.1132,0.0074,clear
tile-02-247.jpg,0.6149,0.0701,0.0121,0.9831,0.1543,0.0408,0.0408,0.0166,0.0499,0.0575,0.0181,clear
tile-02-248.jpg,0.6620,0.1444,0.0080,0.9742,0.1815,0.0827,0.0632,0.0584,0.0502,0.0292,0.0195,white
tile-02-249.jpg,0.4712,0.1437,0.0102,0.9621,0.1017,0.0862,0.1707,0.1586,0.0431,0.0172,0.0121,clear
tile-02-250.jpg,0.5717,0.0764,0.0120,0.9686,0.1708,0.0666,0.0615,0.0957,0.1093,0.0564,0.0085,clear
tile-02-251.jpg,0.7027,0.1513,0.0126,0.9817,0.1400,0.0731,0.0731,0.0591,0.0436,0.0233,0.0062,white
tile-02-252.jpg,0.7489,0.1401,0.0075,0.9605,0.2231,0.1215,0.0866,0.0683,0.0250,0.0033,0.0100,white
tile-02-253.jpg,0.6047,0.0814,0.0129,0.9702,0.1810,0.0888,0.0838,0.0637,0.0754,0.0352,0.0101,clear
tile-02-254.jpg,0.7645,0.1207,0.0072,0.9582,0.2179,0.1193,0.1142,0.0675,0.0415,0.0225,0.0156,white
tile-02-255.jpg,0.6374,0.0788,0.0187,0.9856,0.0655,0.0792,0.0868,0.0944,0.0305,0.0244,0.0046,clear
tile-02-256.jpg,0.3236,0.2207,0.0106,0.9328,0.2527,0.2063,0.1096,0.0836,0.0650,0.0149,0.0074,black
tile-02-257.jpg,0.2889,0.1871,0.0173,0.9068,0.3458,0.1921,0.1037,0.0615,0.0730,0.0327,0.0134,black
tile-02-258.jpg,0.6310,0.0858,0.0237,0.9780,0.1591,0.0551,0.0992,0.0520,0.0457,0.0189,0.0094,clear
tile-02-259.jpg,0.6367,0.0818,0.0154,0.9820,0.1241,0.0398,0.0541,0.0637,0.0477,0.0923,0.0286,clear
tile-02-260.jpg,0.6234,0.0824,0.0154,0.9822,0.0424,0.0030,0.0288,0.0440,0.1531,0.0788,0.0318,clear
tile-02-261.jpg,0.6458,0.0760,0.0124,0.9790,0.1240,0.0620,0.0375,0.0522,0.1110,0.0685,0.0343,clear
tile-02-262.jpg,0.7510,0.1289,0.0076,0.9608,0.2032,0.1360,0.1033,0.0568,0.0465,0.0310,0.0121,white
tile-02-263.jpg,0.6239,0.0808,0.0136,0.9835,0.1331,0.0765,0.0092,0.0214,0.0275,0.0688,0.0566,clear
tile-02-264.jpg,0.6499,0.0666,0.0130,0.9890,0.0926,0.0463,0.0403,0.0672,0.0523,0.0478,0.0090,clear
tile-02-265.jpg,0.6358,0.0768,0.0129,0.9868,0.0408,0.0302,0.0620,0.0710,0.1118,0.0468,0.0106,clear
tile-02-266.jpg,0.6156,0.0638,0.0105,0.9930,0.0546,0.0417,0.0575,0.0287,0.0546,0.0359,0.0273,clear
tile-02-267.jpg,0.5275,0.0676,0.0081,0.9841,0.1171,0.1097,0.0563,0.0504,0.0044,0.0015,0.0104,clear
tile-02-268.jpg,0.3017,0.2000,0.0079,0.9707,0.1601,0.1079,0.1011,0.0640,0.0725,0.0236,0.0169,black
tile-02-269.jpg,0.5764,0.0792,0.0164,0.9758,0.1658,0.0319,0.0446,0.0717,0.1052,0.0335,0.0064,clear
tile-02-270.jpg,0.7377,0.1403,0.0080,0.9513,0.2321,0.1196,0.1231,0.1020,0.0317,0.0176,0.0053,white
tile-02-271.jpg,0.5971,0.0729,0.0116,0.9687,0.2004,0.0397,0.0364,0.0894,0.0712,0.0729,0.0116,clear
tile-02-272.jpg,0.6160,0.0757,0.0186,0.9885,0.0886,0.0481,0.0766,0.0436,0.0556,0.0406,0.0105,clear
tile-02-273.jpg,0.6281,0.0742,0.0183,0.9863,0.1199,0.0470,0.0243,0.0486,0.0486,0.0698,0.0212,clear
tile-02-274.jpg,0.6332,0.0773,0.0156,0.9784,0.1528,0.0683,0.0358,0.0618,0.0634,0.0634,0.0390,clear
tile-02-275.jpg,0.6212,0.0750,0.0170,0.9875,0.0935,0.0552,0.0567,0.0337,0.0445,0.0751,0.0337,clear
tile-02-276.jpg,0.6365,0.0782,0.0160,0.9812,0.1209,0.0502,0.0408,0.0785,0.1083,0.0126,0.0204,clear
tile-02-277.jpg,0.6585,0.0752,0.0193,0.9665,0.2205,0.0448,0.0514,0.0663,0.0746,0.0481,0.0199,clear
tile-02-278.jpg,0.6389,0.0815,0.0141,0.9797,0.0788,0.0158,0.0520,0.1244,0.1166,0.0425,0.0079,clear
tile-02-279.jpg,0.6369,0.0877,0.0243,0.9897,0.0447,0.0432,0.0745,0.0626,0.0641,0.0551,0.0075,clear
tile-02-280.jpg,0.6458,0.0692,0.0149,0.9902,0.0741,0.0637,0.0430,0.0208,0.0697,0.0474,0.0252,clear
tile-02-281.jpg,0.6325,0.0822,0.0112,0.9685,0.1806,0.0468,0.0217,0.0987,0.1188,0.0502,0.0201,clear
tile-02-282.jpg,0.6293,0.0705,0.0108,0.9905,0.0773,0.0535,0.0476,0.0312,0.0550,0.0535,0.0297,clear
tile-02-283.jpg,0.6332,0.0741,0.0122,0.9876,0.0600,0.0662,0.0846,0.0569,0.0615,0.0415,0.0262,clear
tile-02-284.jpg,0.6257,0.0754,0.0112,0.9816,0.1092,0.0505,0.0620,0.0603,0.0799,0.0783,0.0457,clear
tile-02-285.jpg,0.6149,0.0670,0.0084,0.9805,0.1590,0.0374,0.0234,0.0405,0.0592,0.0733,0.0296,clear
tile-02-286.jpg,0.4959,0.0864,0.0086,0.9655,0.1964,0.0588,0.0890,0.1159,0.0655,0.0134,0.0067,clear
tile-02-287.jpg,0.5112,0.0771,0.0096,0.9121,0.3626,0.0992,0.0897,0.0515,0.0649,0.1030,0.0343,clear
tile-02-288.jpg,0.5777,0.0828,0.0187,0.9817,0.1467,0.0484,0.0468,0.0531,0.0671,0.0531,0.0078,clear
tile-02-289.jpg,0.7417,0.1374,0.0083,0.9392,0.2723,0.1370,0.1169,0.0859,0.0548,0.0274,0.0110,white
tile-02-290.jpg,0.6227,0.0688,0.0114,0.9807,0.1260,0.0686,0.0175,0.0399,0.0861,0.0861,0.0303,clear
tile-02-291.jpg,0.6226,0.0696,0.0141,0.9886,0.0862,0.0454,0.0529,0.0469,0.0786,0.0317,0.0302,clear
tile-02-292.jpg,0.6132,0.0736,0.0131,0.9823,0.1381,0.0652,0.0295,0.0171,0.0760,0.0652,0.0233,clear
tile-02-293.jpg,0.6209,0.0912,0.0140,0.9746,0.1778,0.0546,0.0904,0.0842,0.0187,0.0000,0.0031,clear
tile-02-294.jpg,0.6124,0.0808,0.0144,0.9765,0.1554,0.0305,0.0701,0.1280,0.0076,0.0015,0.0015,clear
tile-02-295.jpg,0.6252,0.0718,0.0121,0.9872,0.0400,0.0888,0.1051,0.0607,0.0326,0.0133,0.0044,clear
tile-02-296.jpg,0.6171,0.0765,0.0118,0.9808,0.1104,0.0741,0.1135,0.0583,0.0615,0.0095,0.0110,clear
tile-02-297.jpg,0.5888,0.0805,0.0123,0.9621,0.1965,0.0154,0.0735,0.1179,0.1162,0.0513,0.0051,clear
tile-02-298.jpg,0.6154,0.0670,0.0191,0.9907,0.0957,0.0183,0.0014,0.0183,0.0633,0.0675,0.0113,clear
tile-02-299.jpg,0.6135,0.0768,0.0149,0.9818,0.1403,0.0536,0.0236,0.0678,0.0536,0.0678,0.0299,clear
tile-02-300.jpg,0.6063,0.0784,0.0128,0.9847,0.1026,0.0153,0.0613,0.0521,0.1026,0.0490,0.0107,clear
tile-02-301.jpg,0.6167,0.0775,0.0114,0.9808,0.1352,0.0770,0.0519,0.0707,0.0770,0.0157,0.0063,clear
tile-02-302.jpg,0.6138,0.0700,0.0089,0.9766,0.1058,0.0456,0.0960,0.1156,0.0993,0.0212,0.0049,clear
tile-02-303.jpg,0.6083,0.0637,0.0083,0.9789,0.1206,0.0397,0.0333,0.0730,0.0365,0.1333,0.0127,clear
tile-02-304.jpg,0.6200,0.0679,0.0082,0.9907,0.0714,0.0787,0.0408,0.0087,0.0583,0.0408,0.0219,clear
tile-02-305.jpg,0.2300,0.1640,0.0093,0.9457,0.2558,0.1315,0.1099,0.0829,0.0576,0.0216,0.0162,black
tile-02-306.jpg,0.2024,0.1577,0.0095,0.8872,0.3660,0.2188,0.1452,0.0776,0.0537,0.0318,0.0099,black
tile-02-307.jpg,0.5698,0.0768,0.0127,0.9803,0.1478,0.0856,0.0140,0.0762,0.0467,0.0389,0.0109,clear
tile-02-308.jpg,0.6108,0.0837,0.0199,0.9831,0.1116,0.0837,0.0574,0.0155,0.0372,0.0946,0.0124,clear
tile-02-309.jpg,0.6078,0.0695,0.0131,0.9826,0.1054,0.0511,0.0751,0.0463,0.0879,0.0703,0.0192,clear
tile-02-310.jpg,0.5946,0.0779,0.0115,0.9854,0.0542,0.0241,0.0542,0.1175,0.0904,0.0211,0.0090,clear
tile-02-311.jpg,0.6169,0.0938,0.0102,0.9534,0.2177,0.0931,0.1001,0.1492,0.0509,0.0053,0.0105,clear
tile-02-312.jpg,0.7319,0.1387,0.0079,0.9595,0.2316,0.1257,0.0695,0.0662,0.0265,0.0066,0.0033,white
tile-02-313.jpg,0.7406,0.1203,0.0046,0.9843,0.1173,0.0686,0.0945,0.0442,0.0335,0.0244,0.0046,white
tile-02-314.jpg,0.5975,0.0760,0.0127,0.9353,0.2363,0.1812,0.1162,0.0729,0.0807,0.0729,0.0768,clear
tile-02-315.jpg,0.6844,0.2201,0.0126,0.9507,0.2787,0.1147,0.0459,0.0525,0.0164,0.0066,0.0098,white
tile-02-316.jpg,0.2794,0.2171,0.0186,0.9448,0.2614,0.1424,0.0865,0.0847,0.0505,0.0343,0.0180,black
tile-02-317.jpg,0.5873,0.0743,0.0114,0.9619,0.2421,0.0685,0.0334,0.0668,0.0484,0.0518,0.0301,clear
tile-02-318.jpg,0.6117,0.0729,0.0152,0.9798,0.1459,0.0417,0.0593,0.0818,0.0657,0.0385,0.0305,clear
tile-02-319.jpg,0.6222,0.0793,0.0109,0.9809,0.0994,0.0080,0.0673,0.0849,0.0737,0.0994,0.0289,clear
tile-02-320.jpg,0.5873,0.0856,0.0132,0.9434,0.2643,0.1322,0.0697,0.0716,0.0661,0.0899,0.0147,clear
tile-02-321.jpg,0.7369,0.1447,0.0127,0.9455,0.2591,0.1541,0.0858,0.0823,0.0280,0.0088,0.0123,white
tile-02-322.jpg,0.7279,0.1384,0.0086,0.9559,0.2197,0.1647,0.0789,0.0446,0.0446,0.0240,0.0120,white
tile-02-323.jpg,0.7306,0.1162,0.0059,0.9827,0.1398,0.1059,0.0515,0.0294,0.0088,0.0044,0.0015,white
tile-02-324.jpg,0.6529,0.1681,0.0133,0.9634,0.2365,0.1072,0.0599,0.0237,0.0142,0.0095,0.0047,white
tile-02-325.jpg,0.1779,0.1280,0.0071,0.9053,0.3147,0.2292,0.1302,0.0952,0.0486,0.0194,0.0058,black
tile-02-326.jpg,0.2926,0.2146,0.0127,0.9642,0.1837,0.1007,0.1042,0.0759,0.0706,0.0636,0.0265,black
tile-02-327.jpg,0.5825,0.0673,0.0095,0.9773,0.1365,0.0633,0.0782,0.0666,0.0832,0.0616,0.0316,clear
tile-02-328.jpg,0.6040,0.0698,0.0134,0.9809,0.1050,0.0323,0.0646,0.1099,0.0630,0.0679,0.0307,clear
tile-02-329.jpg,0.5989,0.0654,0.0109,0.9857,0.0362,0.0845,0.1026,0.0860,0.0408,0.0181,0.0045,clear
tile-02-330.jpg,0.6028,0.0643,0.0091,0.9866,0.0931,0.0481,0.0527,0.0527,0.0745,0.0621,0.0264,clear
tile-02-331.jpg,0.6092,0.0730,0.0131,0.9806,0.1151,0.0410,0.0047,0.0993,0.0977,0.0615,0.0189,clear
tile-02-332.jpg,0.6134,0.0649,0.0078,0.9759,0.1277,0.0557,0.1032,0.0999,0.0835,0.0246,0.0033,clear
tile-02-333.jpg,0.6078,0.0954,0.0178,0.9695,0.1866,0.1189,0.0413,0.0529,0.0595,0.0545,0.0033,clear
tile-02-334.jpg,0.2232,0.1836,0.0126,0.9077,0.3311,0.1960,0.1446,0.0742,0.0381,0.0133,0.0076,black
tile-02-335.jpg,0.7412,0.1329,0.0100,0.9784,0.1476,0.0927,0.0927,0.0534,0.0267,0.0126,0.0094,white
tile-02-336.jpg,0.5962,0.0714,0.0106,0.9693,0.1509,0.1127,0.0538,0.1006,0.0815,0.0694,0.0225,clear
tile-02-337.jpg,0.5995,0.0735,0.0134,0.9865,0.1229,0.0516,0.0379,0.0379,0.0577,0.0470,0.0243,clear
tile-02-338.jpg,0.6233,0.0739,0.0111,0.9826,0.0852,0.0252,0.0379,0.1009,0.1057,0.0568,0.0252,clear
tile-02-339.jpg,0.7185,0.1485,0.0092,0.9534,0.2471,0.1459,0.0796,0.0464,0.0149,0.0017,0.0033,white
tile-02-340.jpg,0.5876,0.0772,0.0088,0.9127,0.3409,0.1288,0.1269,0.1212,0.0568,0.0095,0.0076,clear
tile-02-341.jpg,0.5594,0.1040,0.0091,0.9155,0.2817,0.0966,0.1650,0.1730,0.1127,0.0563,0.0101,clear
tile-02-342.jpg,0.2789,0.2220,0.0095,0.9579,0.2286,0.1230,0.0589,0.0745,0.0658,0.0398,0.0104,black
tile-02-343.jpg,0.5457,0.0610,0.0062,0.9840,0.1474,0.0744,0.0372,0.0357,0.0387,0.0104,0.0119,clear
tile-02-344.jpg,0.2671,0.1963,0.0093,0.9372,0.2882,0.1060,0.1079,0.0911,0.0632,0.0483,0.0316,black
tile-02-345.jpg,0.5538,0.0647,0.0061,0.9753,0.1979,0.0452,0.0405,0.0358,0.0374,0.0545,0.0156,clear
tile-02-346.jpg,0.5898,0.0574,0.0064,0.9878,0.1178,0.0604,0.0353,0.0191,0.0589,0.0412,0.0044,clear
tile-02-347.jpg,0.6189,0.0616,0.0084,0.9899,0.0767,0.0709,0.0724,0.0593,0.0174,0.0130,0.0029,clear
tile-02-348.jpg,0.5967,0.0598,0.0095,0.9923,0.0881,0.0299,0.0299,0.0185,0.0554,0.0412,0.0242,clear
tile-02-349.jpg,0.5992,0.0616,0.0124,0.9909,0.1127,0.0223,0.0070,0.0223,0.0585,0.0264,0.0125,clear
tile-02-350.jpg,0.6020,0.0595,0.0105,0.9923,0.1008,0.0308,0.0168,0.0210,0.0224,0.0308,0.0448,clear
tile-02-351.jpg,0.6065,0.0647,0.0099,0.9945,0.0421,0.0253,0.0492,0.0337,0.0295,0.0506,0.0393,clear
tile-02-352.jpg,0.6092,0.0651,0.0101,0.9772,0.1839,0.0234,0.0483,0.0546,0.0514,0.0499,0.0140,clear
tile-02-353.jpg,0.3018,0.2111,0.0112,0.9613,0.2038,0.1223,0.1189,0.0594,0.0357,0.0187,0.0085,black
tile-02-354.jpg,0.7366,0.1195,0.0054,0.9663,0.2133,0.0853,0.0804,0.0705,0.0443,0.0082,0.0082,white
tile-02-355.jpg,0.5963,0.0655,0.0098,0.9923,0.0589,0.0747,0.0488,0.0388,0.0402,0.0273,0.0115,clear
tile-02-356.jpg,0.6162,0.0636,0.0081,0.9769,0.1822,0.0346,0.0581,0.0565,0.0597,0.0267,0.0188,clear
tile-02-357.jpg,0.6135,0.0662,0.0061,0.9656,0.2137,0.1043,0.0447,0.0298,0.0828,0.0298,0.0199,clear
tile-02-358.jpg,0.7258,0.1527,0.0085,0.9450,0.2697,0.1393,0.0829,0.0688,0.0511,0.0247,0.0053,white
tile-02-359.jpg,0.5982,0.0618,0.0057,0.9462,0.2880,0.0803,0.0628,0.0681,0.0716,0.0367,0.0175,clear
tile-02-360.jpg,0.2400,0.1842,0.0121,0.8773,0.3836,0.2498,0.1239,0.0472,0.0472,0.0256,0.0157,black
tile-02-361.jpg,0.5188,0.1337,0.0083,0.9790,0.1570,0.0785,0.0954,0.0308,0.0200,0.0185,0.0062,clear
tile-03-001.jpg,0.6771,0.1345,0.0065,0.9492,0.2438,0.1550,0.1045,0.0592,0.0226,0.0226,0.0104,white
tile-03-002.jpg,0.5225,0.0508,0.0043,0.9865,0.1213,0.0862,0.0541,0.0380,0.0132,0.0102,0.0058,clear
